ID	Feed	SiteSection	Title	Description
https:www.foxnews.compoliticskasich-weighs-in-on-sanders-2020-chances-he-isnt-going-to-be-president	FOX		Kasich weighs in on Sanders' 2020 chances: He 'isn't going to be president'	Former Ohio Gov. John Kasich said Wednesday that Bernie Sanders won't be elected president, declaring the independent Vermont senator “out of the mainstream.
https:www.usatoday.comstorysportssoccer20190403lewandowski-saves-bayern-in-5-4-cup-win-vs-heidenheim39294911	USAToday	newstopstories	Lewandowski saves Bayern in 5-4 Cup win vs. Heidenheim	Robert Lewandowski came off the bench to help Bayern Munich avoid a massive upset in the German Cup quarterfinals, scoring late to secure a 5-4 victory over second-division Heidenheim on Wednesday after the Bavarian club had squandered a two-goal..
httpswwwbbccouknewsukpolitics47807622	bbc	politics	Brexit: Theresa May and Jeremy Corbyn hold 'constructive' talks	A "programme of work" is agreed while Jeremy Corbyn calls the talks "useful but inconclusive".
httpswwwbbccouknewsworlduscanada47806148	bbc	usAndCanada	Joe Biden pledges to respect women's 'personal space'	The ex-US vice-president says he hears his accusers and concedes "social norms are changing".
httpswwwbbccouknewsukenglandmerseyside47800960	bbc	uk	Hillsborough trial: No verdict over David Duckenfield	Jurors in the manslaughter trial of match commander David Duckenfield are unable to reach a verdict.
httpswwwbbccouknewsuk47798717	bbc	politics	Jeremy Corbyn target practice film 'totally unacceptable'	The Army investigates a video appearing to show soldiers firing shots at a picture of Jeremy Corbyn.
httpswwwbbccouknewsukenglandberkshire47798722	bbc	latest	Bucklebury murder: Former Concorde pilot and wife found dead	Tony Meadows, who was found dead with his wife Paula, previously told the BBC he flew the Queen in 1979.
httpswwwbbccouknewsbusiness47797738	bbc	latest	Flybe cancels flights amid redundancy talks	Flights from Belfast City Airport and from Birmingham are among the dozens of flights affected.
httpswwwbbccouknewsworldasia47769964	bbc	latest	Brunei implements stoning to death under anti-LGBT laws	The move by Sultan Hassanal Bolkiah's government means gay men could face "medieval" stoning.
httpswwwbbccouknewsukenglandkent47804788	bbc	latest	Neglect contributed to woman's death after being issued wrong drug	Eileen McAdie died after being given blood-pressure medication instead of pain relief drugs.
httpswwwbbccouknewsscienceenvironment47751245	bbc	world	'Living fossil' given new home at ZSL London Zoo	The extremely rare Chinese giant salamander was rescued after an attempt to smuggle it into the UK.
httpswwwbbccouknewseducation47791828	bbc	world	Last survivor of US slave ships discovered	A woman kidnapped from West Africa by slave traders lived until 1937 in Alabama, researchers say.
httpswwwbbccouknewsworldeurope47799292	bbc	latest	Dutch sea search stumbles on 'oldest' shipwreck	A team searching for containers that fell into the sea in a storm has found a 16th Century wreck.
httpswwwbbccouknewsnewsbeat47803328	bbc	latest	Lori Lightfoot: Chicago mayor's message on race, love... and height	Lori Lightfoot is elected as Chicago's first female, gay, black mayor.
httpswwwbbccouknewsblogstrending47803235	bbc	latest	Boy, 8, found after leaving home to 'travel the world'	The Russian boy left a note for his mother and set off with encyclopaedias, toys, money and a banana.
httpswwwbbccouknewsuk47795939	bbc	latest	Prince Harry and Meghan break Instagram record	The Duke and Duchess of Sussex set a new world record with their official Instgram account.
httpswwwbbccouknewsentertainmentarts47802482	bbc	latest	Joker Joaquin: First look at Phoenix in latest Batman spin-off	The US actor is praised for his "unique" take on the villainous comic book character.
httpswwwbbccouknewsworld47791338	bbc	world	Is peace with the Taliban possible?	The BBC’s Lyse Doucet asked people in the capital of Afghanistan’s Helmand province whether they thought the Taliban were serious about peace.
httpswwwbbccouknewsworldasia47744080	bbc	latest	Kottu roti: The street food that makes you feel like dancing	Kottu Roti is a street food favourite in Sri Lanka. And watching it being cooked is almost as fun as actually eating it.
httpswwwbbccouknewsstories47791179	bbc	latest	Finding the ship lost for more than 300 years	The Vasa set sail in 1628 and sank after two hours. The former Swedish military vessel would lay buried under the sea until 1961, when it was found and was brought to the surface.
httpswwwbbccouknewsworld47706046	bbc	world	India election 2019: Can Modi clean up the Ganges?	In 2014 India's prime minister Narendra Modi promised to clean up the Ganges by 2020. But will India's holy river ever be clean?
httpswwwbbccouknewsukenglandbristol47784358	bbc	latest	Lost Doctor Who episode brought to life	A team of animators have taken seven months recreating a lost Doctor Who episode, using the original audio soundtrack.
httpswwwbbccouknews10318089	bbc	latest	BBC News Channel	Britain's most-watched news channel, delivering breaking news and analysis all day, every day.
httpswwwbbccouknewsentertainmentarts47747495	bbc	uk	Is it worth paying to meet your heroes?	The 1975's Matty Healy says paid fan meet and greets at gigs shouldn't happen. Is he right?
httpswwwbbccouknewsukenglandessex47720887	bbc	latest	Inside Harlow's office block 'human warehouse' housing	The town where half of new homes are former workplaces and children are dubbed "office block kids".
httpswwwbbccouknewsworld45434583	bbc	latest	Brunei stoning: Which places have the death penalty for gay sex?	Same-sex relationships can carry the death penalty in several countries.
httpswwwbbccouknewsstories47630869	bbc	latest	The mystery Samoan in my family tree	When Lennard Davis received an email from a stranger who said that Lennard was his closest living relative, he assumed that it was a scam - but it wasn't.
httpswwwbbccouknewshealth47774648	bbc	latest	Sexism, bullying and the NHS	Female doctors complain of sexism and crude behaviour as the GMC warns of a culture of bullying and rudeness.
httpswwwbbccouknewshealth47787908	bbc	uk	Debunking vaccination myths for parents	One couple who are considering not vaccinating their child ask experts questions.
httpswwwbbccouknewsbusiness47057769	bbc	uk	What can bees teach economists about how markets work?	The relationship between bees, honey and apple trees offers surprising insights about financial markets.
httpswwwbbccouknewsworldeuropeguernsey47525455	bbc	politics	Can MPs force laws on the Crown dependencies?	There is wide support for forcing transparency measures on the islands, but will they spark a crisis?
httpswwwbbccouksportfootball47806520	bbc	latest	BBC secures Premier League radio rights until 2022	The BBC secures radio rights for Premier League games for another three years until the end of the 2021-22 season.
httpswwwbbccouksportfootball47798392	bbc	latest	'All you can do is laugh' - Sterling on Bonucci racism comments	The suggestion that Juventus forward Moise Kean was partly to blame for racist abuse is laughable, says Manchester City's Raheem Sterling.
httpswwwbbccouksportavfootball47800348	bbc	latest	Tottenham Hotspur: Huge capacity & its own microbrewery - Spurs' £1bn stadium in numbers	BBC Sport takes a tour of Tottenham Hotspur's new £1bn stadium as they prepare to host their first Premier League game on Wednesday evening against Crystal Palace.
httpswwwbbccouksportathletics47704614	bbc	latest	'I was devastated when I found out I was pregnant - am I the only one feeling this way?'	Pregnant athlete Jade Lally talks candidly about her fears, worries and doubts, including a loss of identity, body shape and financial pressures.
httpswwwbbccouknewsukpolitics47799848	bbc	politics	Brexit talks: What are the likely sticking points?	What are the key Brexit issues at stake in talks between the government and Labour?
httpswwwbbccouknewsbusiness47807801	bbc	latest	Brexit: Carney says risk of no deal is 'alarmingly high'	It is "absolute nonsense" a no-deal Brexit could be easily managed, Bank of England governor says.
httpswwwbbccouknewsukpolitics46393399	bbc	politics	Brexit: What happens now?	The EU and UK have agreed a further delay to Brexit until 31 October. So how will the deadlock be broken?
httpswwwbbccouknewsukpolitics47808830	bbc	politics	Corbyn: May meeting 'useful but inconclusive'	Labour's leader says "not as much change as expected" came out of his Brexit talks with the prime minster.
httpswwwbbccouknewsnewsbeat47786788	bbc	politics	No deal: so what does it mean?	It's apparently becoming "more likely" so why not add it to your Brexit vocabulary?
httpswwwbbccouknewsukpolitics47794604	bbc	latest	Corbyn: Very happy to meet May for cross-party Brexit talks	The leader of the opposition says he is open to discussions to end the deadlock over Brexit.
httpswwwbbccouknewsuk47773982	bbc	politics	Soft Brexit: What are the options?	What are the Brexit options being debated in Parliament?
httpswwwbbccouknewsukpolitics47794673	bbc	latest	May's extension statement in full	Mrs May says she will ask the EU for an extension to the Brexit deadline to "break the logjam".
httpswwwbbccouknewsbusiness47785609	bbc	latest	'Untested' assumptions in no-deal ferry plans	In a leaked document, the Department for Transport admits it has not engaged with French port operators.
httpswwwbbccouknewsworldeurope47781254	bbc	politics	Macron: EU 'will not be hostage to Brexit crisis'	French President Emmanuel Macron shows solidarity with Ireland in Paris during talks with Leo Varadkar.
httpswwwbbccouknewsukpolitics47031312	bbc	politics	Brexit delay: How can Article 50 be extended?	Theresa May has said she will ask for a further Brexit delay to break the deadlock at Westminster.
httpswwwbbccouknewsstories44798649	bbc	latest	The neo-Nazi paedophile who plotted to kill	How the story of Jack Renshaw's trials illustrates the dangers of radicalisation.
httpswwwbbccouknewsstories47726967	bbc	latest	Lion Mama: The woman who fought off her daughter’s rapists	Nokubonga Qampi killed one of three men raping her daughter and wounded two. When she was charged with murder there was a public outcry.
httpswwwbbccouknewsworlduscanada47627701	bbc	latest	The amateur sleuth who searched for a body - and found one	An indigenous mother goes missing in North Dakota. Why did it take a volunteer group to bring her home?
httpswwwbbccouknewsstories47669937	bbc	latest	Preventable deaths? The story of Grenfell Tower flat 113	Firefighters risked their lives to save residents of Grenfell Tower, but could they have rescued more than they did?
httpswwwreuterscomarticleususaautosregulationsusagencydropsplantoadoptinternationalvehiclewindowsafetystandardsidUSKCN1RF2ICfeedTypeRSS&feedNamedomesticNews	Reuters	domesticNews	U.S. agency drops plan to adopt international vehicle window safety standards	The U.S. National Highway Traffic Safety Administration said on Wednesday it was dropping a 2012 proposal to harmonize U.S. vehicle window safety standards with international rules
httpswwwbbccouknewsworlduscanada47805786	bbc	usAndCanada	Nato chief Stoltenberg reaffirms bond in US Congress address	Jens Stoltenberg marks 70 years of the alliance with a speech warning of the threat posed by Russia.
httpswwwbbccouknewsworlduscanada47794819	bbc	usAndCanada	Charges dropped in 2015 Texas biker brawl that left nine dead	Prosecutors say investigators bungled the case, which led to 177 arrests and left nine people dead.
httpswwwbbccouknewsworldmiddleeast47806780	bbc	world	Israel recovers remains of soldier missing since 1982 Lebanon war	Sgt Zachary Baumel had been missing since a 1982 tank battle against Syrian forces in Lebanon.
httpswwwbbccouknewsworldeurope47802029	bbc	world	Violent anti-Roma protest in Italy	Demonstrators set fire to a car after officials said 70 Roma people would be moved to a nearby centre.
httpswwwbbccouknewsworldafrica47808950	bbc	world	Bouteflika asks Algerians for 'forgiveness'	In a letter published by state media, the outgoing president admits he made mistakes.
httpswwwbbccouknewsworldafrica47801008	bbc	world	Son becomes lawyer, wins back family land	Jordan Kinyera goes through 18 years of education, becomes a lawyer and wins his father's court case.
httpswwwbbccouknewsworldafrica47803565	bbc	world	Mozambique woman gives birth in mango tree during floods	Sara is born amid Cyclone Idai flooding, 20 years after a similar birth during floods in the country.
httpswwwbbccouknewsworlduscanada47805751	bbc	usAndCanada	Unvaccinated Kentucky teen loses lawsuit over school ban	A Kentucky judge found that the unvaccinated teen does not have a right to play after-school sports.
httpswwwbbccouknewsworldeurope47799288	bbc	world	Paris transgender woman 'humiliated' at protest	Julia has spoken out after a video went viral of her being attacked outside a metro station.
httpswwwbbccouknewsworld47796989	bbc	world	From demonstrations to celebrations in Algeria	Celebrations filled the streets in Algiers after President Abdelaziz Bouteflika announced his resignation
httpswwwbbccouknewsscienceenvironment47799042	bbc	usAndCanada	A 'magic bullet' to capture carbon dioxide?	A British Columbia-based company has shown that it can extract CO2 from the air in a cost-effective way.
httpswwwbbccouknewsukenglandnorfolk47793320	bbc	world	Springer spaniel protects rhinos by stopping Kenyan poachers	Drum is using his training to protect the last two northern white rhinos on Earth.
httpswwwbbccouknewsworldmiddleeast47755407	bbc	world	Yemen conflict: A little girl’s journey from cancer to recovery	Orla Guerin visits six-year-old Yusra, who had a life-threatening tumour removed after her story was told on the BBC
httpswwwbbccouknewsworlduscanada47794159	bbc	world	Woman buys out shoe store to help flood victims	As devastating flooding continues to affect the US Midwest, stories of kindness and charity have emerged.
httpswwwbbccouknewsblogsnewsfromelsewhere47804465	bbc	world	Plans for Bosnia's first Pride parade prompt backlash	Plans for Bosnian capital Sarajevo to hold its first Pride parade has provoked calls for violence.
httpswwwbbccouknewsblogsnewsfromelsewhere47754045	bbc	world	Vietnam students invent air cleaning bicycle	High school students in Vietnam create a bike device that cleans the air for the cyclist.
httpswwwbbccouknewsblogsnewsfromelsewhere47745641	bbc	world	Mexico pioneers recycled seaweed shoes	A Mexican inventor is making recyclable shoes from plastic bottles and seaweed.
httpswwwbbccouknewsworlduscanada47792311	bbc	usAndCanada	Lori Lightfoot: What challenges lie ahead for Chicago's new mayor?	From gang violence to failing schools, how has Lori Lightfoot vowed to tackle problems of third biggest US city?
httpswwwbbccouknewsworldmiddleeast47777052	bbc	world	Mosul: A city still in ruins, two years after defeat of IS	The Islamic State group was defeated in Mosul in July 2017, but the Iraqi city is struggling to move on.
httpswwwbbccouknewsstories47749055	bbc	usAndCanada	The Hurricane: Fighting for titles, fighting for justice, fighting for freedom	Rubin Carter. The Hurricane. A boxer whose fight for titles became a battle for freedom after a triple murder conviction. This is his story.
httpswwwbbccouknewsworldasia47733079	bbc	world	Will talks with the Taliban bring peace or chaos?	The US and the Afghan Taliban are holding peace talks - but it's just the start of an uncertain process.
httpswwwbbccouknewsworldaustralia47703344	bbc	world	Thalidomide scandal: How Australia's response has 'lagged behind'	Australian survivors of the global medical scandal say they now have "hope" for greater action.
httpswwwreuterscomarticleusbackstorymideastcrisisbelgiuminterviewingislamicstatedetaineesinsyriaidUSKCN1RF2J1feedTypeRSS&feedNameworldNews	Reuters	worldNews	Interviewing Islamic State detainees in Syria	The Reuters team sat down in the dimly lit room in the camp in Ain Issa, northern Syria, and waited for the two Belgian sisters-in-law to arrive
httpswwwreuterscomarticleusyemensecuritymsfmsfhospitalinadenhaltsactivitiesafterkidnappedpatientfounddeadidUSKCN1RF2ITfeedTypeRSS&feedNameworldNews	Reuters	worldNews	MSF hospital in Aden halts activities after kidnapped patient found dead	Medecins Sans Frontieres has suspended work at its hospital in the Yemen port city of Aden after the kidnapping and killing of one of its patients, the medical relief organization said on Wednesday
httpswwwcnncom20190321techfacebookpassworddatabaseindexhtml	CNN	tech	Facebook staff had access to hundreds of millions of people's passwords	Facebook is back with another mea culpa
httpswwwcnncomvideosbusiness20190321howtodeletefacebookaccountorigcnnbusiness	CNN	ness	Here's how to delete your Facebook account	Cutting ties with Facebook is harder than you think. Here's how to do it, and what's at stake
httpswwwbbccouknewsuk47802125	bbc	politics	Windrush payouts could reach £200m	The scheme aims to "right the wrongs" of a "terrible mistake" that affected thousands, home secretary says.
httpswwwbbccouknewsukscotlandedinburgheastfife47802511	bbc	uk	Appeal to father of sick baby missing from Dalkeith home	Ross Taylor's partner appeals for the father-of-three to come home, saying: "You know how much Lewis needs you."
httpswwwbbccouknewsukwales47792936	bbc	uk	Tata Steel Trostre plant could be sold in Thyssenkrupp merger	The plant - which employs 650 people - could be sold over concerns of a steel monopoly in Europe.
httpswwwbbccouknewsukenglandmerseyside47804779	bbc	uk	British man 'wrote of joy fighting Islamic State'	Aidan James wrote of the "amazing time" he had fighting on the "front line", a court hears.
httpswwwbbccouknewsukenglandkent47801948	bbc	uk	Dartford Crossing crash: Lorry driver denies watching TV	A woman died after the lorry crashed into the back of her car on the Dartford Crossing, a court hears.
httpswwwbbccouknewsukpolitics47802662	bbc	uk	Cox: Brexit is an article of faith	Attorney General Geoffrey Cox says the government must "seek common ground" with Labour for a "swift exit".
httpswwwbbccouknewsuk47801088	bbc	uk	Army to investigate Jeremy Corbyn target video	Footage appears to show British soldiers shooting a target featuring an image of the Labour leader.
httpswwwbbccouknewsukenglandessex47793319	bbc	uk	The families living in converted office blocks in Harlow	Converted commercial buildings are becoming more commonly used for temporary accommodation.
httpswwwbbccouknewsukwales47804285	bbc	uk	Gardening guru burns down greenhouse	Terry Walton is famed for broadcasting from his allotment on BBC Radio Two's Jeremy Vine Show.
httpswwwbbccouknewsukscotland47773892	bbc	uk	Could a no-deal Brexit affect my holiday plans?	The BBC's Ellis Horne looks at what might happen to our European getaways if the UK leaves the EU without a deal.
httpswwwbbccouknewsukengland47654061	bbc	latest	Renting: Medina Grillo shows us how to own it	Interior design blogger Medina Grillo explains how to own renting.
httpswwwbbccouknewsuk47769857	bbc	uk	April Fools' Day: 10 stories that look like pranks but aren't	It's even harder to decipher the fake from the facts on April Fools' Day.
httpswwwbbccouknewsnewsbeat47735363	bbc	uk	Radio 1's Rickie, Melvin & Charlie will be 'random, filthy, ridiculous'	Some of commercial radio's biggest stars are starting a new show on Radio 1.
httpswwwreuterscomarticleususastocksuschipstockssurgeontradedealhopeswallstreetedgesupidUSKCN1RF1DDfeedTypeRSS&feedNamebusinessNews	Reuters	businessNews	U.S. chip stocks surge on trade deal hopes, Wall Street edges up	U.S. stocks edged higher on Wednesday, extending a strong start to the quarter as a rally among chipmaker shares provided a boost to the broader market on growing hopes of a trade deal between Washington and Beijing
httpswwwreuterscomarticleusfacebookprivacyfacebookremovesexposeduserrecordsstoredonamazonsserversidUSKCN1RF2C0feedTypeRSS&feedNamebusinessNews	Reuters	businessNews	Facebook removes exposed user records stored on Amazon's servers	Facebook Inc said on Wednesday that it removed public databases containing its user data on Amazon.com Inc's cloud servers after cybersecurity firm UpGuard discovered  millions of exposed records
httpswwwbbccouknewsukpolitics47806920	bbc	politics	Attorney General Geoffrey Cox: 'We must leave the EU'	Geoffrey Cox says it is "an article of faith" that the government should "honour" the EU referendum.
httpswwwbbccouknewsukwalespolitics47800208	bbc	politics	Brexit: Wales minister Nigel Adams quits over talks with Corbyn	A Wales Office minister resigns after the PM turned to Labour's leader to try to break Brexit deadlock.
httpswwwbbccouknewsukpolitics47792719	bbc	politics	Brexit: Councils left in the dark, MPs say	A parliamentary committee says ministers should prioritise "fully" replacing EU funding after Brexit.
httpswwwbbccouknewsuk47792539	bbc	politics	Nuclear submarines: MoD criticised over submarine disposal	The government is urged to "get a grip" on the "spiralling" costs of storing the decommissioned vessels.
httpswwwbbccouknewsukenglandessex47789544	bbc	politics	Pro-Brexit graffiti daubs Mersea Island crossing	The pro-Brexit words were written on the road linking Mersea Island with mainland Essex.
httpswwwbbccouknewsukpolitics47787899	bbc	politics	Nick Boles: Ex-Tory MP hits out at 'cowardly' cabinet	Nick Boles says no-one around Theresa May has "earned the right" to succeed her as prime minister.
httpswwwbbccouknewsukengland47790939	bbc	politics	'Pro-Brexit' sabotage devices left on train tracks	Police say people "put their life at risk" in an attempt to create "disruption".
httpswwwbbccouknewsukscotlandscotlandpolitics47790048	bbc	politics	Sturgeon: Prime minister 'kicking the can' over Brexit	Theresa May wants a further extension to the Brexit deadline - but Nicola Sturgeon says she's "kicking the can".
httpswwwbbccouknewsukpolitics47792349	bbc	politics	'Unacceptable' tech firm action on privacy	A new committee of MPs is set up to probe "ongoing threats posed by disinformation to democracies".
httpswwwbbccouknewsukscotlandscotlandpolitics47794023	bbc	politics	Angus MacNeil: MoD says it was not to blame for SNP MP missing Brexit vote	The Ministry of Defence denies that a military exercise was to blame for an SNP MP missing a series of votes in the Commons.
httpswwwbbccouknewsworldeurope47791058	bbc	politics	Brexit: Irish goods checks 'not a runner', says Coveney	Ireland's deputy prime minister has said that a no deal Brexit looks a "very real possibility".
httpswwwbbccouknewsbusiness47783708	bbc	politics	Brexit: UK risks 'trashing relationship' with Europe, says Siemens boss	Jurgen Maier, the UK chief executive of Siemens, says the country is "at a point of crisis".
httpswwwbbccouknewsuk47774435	bbc	politics	Violent crime: Police cannot 'arrest' the issue away - May	Theresa May opens a summit on violent crime, as teachers resist plans to make them tackle youth violence.
httpswwwbbccouknewsworldeurope47770959	bbc	politics	Rees-Mogg defends AfD tweet	The MP, a prominent Brexit supporter, shared a clip criticising the EU strategy on negotiations.
httpswwwbbccouknewsuknorthernireland47767643	bbc	politics	DUP rejects 'Brexit without backstop' plan	The party says it will not support the Common Market 2.0 model, ahead of further votes on options.
httpswwwbbccouknewsukenglandsuffolk47753858	bbc	politics	Suffolk now has 'largest district council in country'	Local government changes see four Suffolk councils merge with their neighbours.
httpswwwbbccouknewsukpolitics47772682	bbc	politics	Article 50: MPs debate six-million-signature petition	The petition calling for Article 50 to be revoked has attracted more than six million signatures.
httpswwwbbccouknewsukpoliticsparliaments47792579	bbc	politics	MP urges sanctions powers after Cummings censure	Conservative MP Damian Collins calls for powers to sanction people who do not turn up to give evidence to parliamentary inquiries.
httpswwwbbccouknewsukpolitics47766407	bbc	politics	Brexit fine: Ex-Vote Leave chairwoman does not apologise over spend	The former Labour MP Gisela Stuart says electoral laws needs "rewriting".
httpswwwbbccouknewsbusiness47766134	bbc	politics	Labour plans national bank using Post Office network	Shadow Chancellor John McDonnell says the proposed Post Bank would protect community banking.
httpswwwbbccouknewsukpolitics47767627	bbc	politics	Brexit: What alternative plans did MPs vote on?	MPs took part in a second round of votes on alternative Brexit proposals.
httpswwwbbccouknewsworldeurope47707724	bbc	politics	Brexit: Would no deal mean the return of direct rule?	BBC News NI looks at the UK government's claim that no deal could lead to the return of direct rule.
httpswwwbbccouknewsuk47225806	bbc	politics	Brexit: Will flights be disrupted?	The EU and UK have agreed a plan to try to avoid disruption.
httpswwwbbccouknewsukpolitics47745166	bbc	politics	Breakaway MPs' group to become Change UK	The Independent Group names Heidi Allen as interim leader and registers for European elections if they happen.
httpswwwbbccouknewsukpolitics47753645	bbc	politics	Brexit: What happens next after latest government defeat?	After the government's latest defeat, what options does the UK have and how could events play out?
httpswwwbbccouknewsukpolitics47807482	bbc	politics	Geoffrey Cox calls Brexit an 'article of faith'	In full: Geoffrey Cox tells the BBC's Laura Kuenssberg that he is "completely convinced we must leave".
httpswwwbbccouknewsuknorthernireland47798748	bbc	politics	Has Theresa May's Brexit strategy left the DUP in the lurch?	The prime minister has side-stepped her confidence-and-supply partners, led by Arlene Foster.
httpswwwbbccouknewsukpolitics47787898	bbc	politics	Brexit deadlock: The Commons in numbers	How the government's shrinking majority is contributing to the parliamentary stalemate.
httpswwwbbccouknewsukpolitics47775862	bbc	politics	What do these children think about Brexit?	Have the Brexit debates engaged a younger generation in politics?
httpswwwbbccouknewsuk46318565	bbc	politics	Brexit: Your simple guide to the UK leaving the EU	Feeling a little lost about what's going on with Brexit? Here's our basic guide.
httpswwwbbccouknewsukpolitics47639946	bbc	politics	Examining the Common Market 2.0	What do politicians mean when they talk about Common Market 2.0 or a Norway plus solution?
httpswwwbbccouknewsnewsbeat47734673	bbc	politics	Game of Thrones, hamsters and other things that didn't last as long as Brexit	Game of Thrones, space travel, the life span of a hamster. They've all got nothing on Brexit.
httpswwwbbccouknewsukpolitics47745831	bbc	politics	Brexit: What deal did MPs reject?	MPs voted for a third time on Theresa May's Brexit deal, but only on the withdrawal agreement.
httpswwwbbccouknewsuk46237012	bbc	politics	What the withdrawal agreement means	Chris Morris analyses the key points from the 585-page draft agreement between the UK and the EU.
httpswwwbbccouknewsukpolitics47734583	bbc	politics	Brexit: Can Norway say no to the EU?	Nick Boles MP says Norway refused to adopt an EU directive. Is he right?
httpswwwbbccouknewsukpolitics47726460	bbc	politics	Brexit: What John Bercow's intervention means for May's deal	Just as the government seemed poised to try and get its Brexit deal through again, the Speaker spoke up.
httpswwwbbccouknewsukpolitics47726787	bbc	politics	How did my MP vote on Brexit indicative votes?	Check how your MP voted on the eight different "indicative vote" options put before Parliament.
httpswwwbbccouknewsworldeurope47732993	bbc	politics	Weary EU press say they're appalled by Brexit deadlock	There is harsh criticism and a sense of weariness over the UK parliament's Brexit paralysis
httpswwwbbccouknewsukpolitics47729188	bbc	politics	Brexit: What are the options now?	None of MPs' eight proposed Brexit options have secured clear backing in a series of votes in the Commons.
httpswwwbbccouknewsukpolitics47693645	bbc	politics	What voters make of Brexit now	What Britons now think about leaving the EU and whether another referendum should be held.
httpswwwbbccouknewsworld47693506	bbc	politics	Do petitions ever work?	More than five million people have signed a petition against Brexit - but do petitions ever work?
httpswwwbbccouknewsukpolitics47714669	bbc	politics	Brexit votes: The lowdown on MPs' alternative plans	As MPs prepare to vote on different options, here's a rundown on what is being debated.
httpswwwbbccouknewsukpolitics47671056	bbc	politics	Indicative votes: the next stage explained	A series of indicative votes in Parliament could offer a possible way out of the Brexit deadlock.
httpswwwbbccouknewsukpolitics46426380	bbc	politics	Brexit: How could another referendum on leaving the EU work?	There have been renewed calls for another referendum as one option to break the deadlock
httpswwwbbccouknewsukpolitics47668466	bbc	politics	Article 50: Can the UK revoke Brexit?	The European Council President Donald Tusk has suggested that the UK could consider "cancelling Brexit". How would this work?
httpswwwbbccouknewsnewsbeat47624436	bbc	politics	John Bercow: What's the role of a Speaker in Parliament?	Here's a quick refresher on who the Speaker of the House of Commons is and what he does.
httpswwwbbccouknewsukpolitics47618566	bbc	politics	Brexit: Can May still bring back her deal after Bercow statement?	How can the government get round the Speaker's statement and get another vote on its Brexit deal?
httpswwwbbccouknewsukpolitics47569983	bbc	politics	Four Brexits and a Divorce: What do MPs want?	Cross-party groups of MPs have spent months working on their own ideas for leaving the EU.
httpswwwbbccouknewsukpolitics47568283	bbc	politics	Brexit: Does the UK need to hold European elections?	If Brexit is delayed beyond 29 March, would the UK need to participate in May's European elections?
httpswwwbbccouknewsukpolitics47542955	bbc	politics	Brexit: What votes does Theresa May need for her deal to pass?	The prime minister needs support from all corners of the House if her deal is to get through.
httpswwwbbccouknewsukpolitics47470864	bbc	politics	Brexit: 10 ways you could be affected by no-deal	From your weekly shop to your holiday plans, how could a no-deal Brexit affect you?
httpswwwbbccouknewsukpolitics32810887	bbc	politics	All you need to know about Brexit	A guide to plans for the UK to leave the European Union.
httpswwwbbccouknewsuk43470987	bbc	politics	Brexit: Jargon-busting guide to the key terms	From Article 50 to Backstop, find out what the key terms mean.
httpswwwbbccouknewsukpolitics36616028	bbc	politics	EU referendum: The result in maps and charts	How did the Leave camp clinch victory in the referendum on the UK's membership of the EU after what was a very closely fought contest?
httpswwwbbccouknewsuk46195799	bbc	politics	Brexit: What is the customs union?	Confused by Brexit jargon? Reality Check unpacks the basics.
httpswwwbbccouknewsukpolitics47802664	bbc	politics	Speaker casts deciding vote after dead heat	Vote in the Commons defeated by one vote, after the Speaker cast a deciding ballot.
httpswwwbbccouknewsukpolitics47803929	bbc	politics	David Jones: Is Corbyn still 'not fit to govern'?	Conservative Brexiteer David Jones asks if it is still the opinion of the prime minister that Jeremy Corbyn is not fit to govern the UK
httpswwwbbccouknewsukpolitics47803927	bbc	politics	Labour leader welcomes talks	Labour Leader Jeremy Corbyn welcomes the opportunity for cross-party talks with the government on Brexit, but criticises domestic policy in the UK
httpswwwbbccouknewsukpolitics47803925	bbc	politics	Labour's Rosie Cooper tells MPs 'our democracy is under threat'	Rosie Cooper, who was the subject of a terrorist plot to kill her, speaks in the Commons after a jury could not decide if the man was a member of National Action.
httpswwwbbccouknewsukpolitics47802658	bbc	politics	Nick Boles says Brexit talks must start 'without red lines'	Ex-Tory MP takes seat at PMQs on opposition benches
httpswwwbbccouknewstechnology47800000	bbc	technology	Huawei laptop 'backdoor' flaw raises concerns	A software flaw in Huawei laptops adds to the scrutiny the company is facing over security.
httpswwwbbccouknewstechnology47799998	bbc	technology	Toyota to share hybrid vehicle secrets for free	It will release patents for hybrid technology to keep it relevant in the move to electric vehicles.
httpswwwbbccouknewstechnology47799878	bbc	technology	Guardian to flag old news on social media	Old articles will be marked with their year of publication on social media, to limit misinformation.
httpswwwbbccouknewsentertainmentarts47799558	bbc	technology	Dame Helen Mirren gives Netflix short shrift at Cinema-Con	The actress uses colourful language while championing the cinema experience at an event in Las Vegas.
httpswwwbbccouknewstechnology47751945	bbc	technology	Revolut whistleblower had concerns over CEO conduct and compliance	The BBC has spoken to a number of former employees about compliance at the currency transfer firm.
httpswwwbbccouknewstechnology47786252	bbc	technology	YouTube restricts Tommy Robinson channel	The restrictions mean videos will be harder to find and show a warning before they play, YouTube says.
httpswwwbbccouknewstechnology47778463	bbc	technology	Sound now 'equal' inside Royal Albert Hall	The 465 new speakers mean that the sound is the same everywhere inside the auditorium.
httpswwwbbccouknewstechnology47786248	bbc	technology	Study maps 'extensive Russian GPS spoofing'	Thousands of incidents have been logged of Russia spoofing navigation signals, a report suggests.
