ID	Feed	SiteSection	Title	Description
httpswwwreuterscomarticleustoyotapatentstoyotatogiveroyaltyfreeaccesstohybridvehiclepatentsnikkeiidUSKCN1RE2KCfeedTypeRSS&feedNametechnologyNews	Reuters	technologyNews	Toyota to give royalty-free access to hybrid-vehicle patents: Nikkei	Toyota Motor Corp plans to offer royalty-free access to its hybrid-vehicle technology patents as early as this year, the Nikkei Asian Review reported on Wednesday
httpswwwreuterscomarticleustoyotapatentstoyotatogiveroyaltyfreeaccesstohybridvehiclepatentsnikkeiidUSKCN1RE2KCfeedTypeRSS&feedNamebusinessNews	Reuters	businessNews	Toyota to give royalty-free access to hybrid-vehicle patents: Nikkei	Toyota Motor Corp plans to offer royalty-free access to its hybrid-vehicle technology patents as early as this year, the Nikkei Asian Review reported on Wednesday
httpswwwreuterscomarticleususaimmigrationtrumpstepsbackfrommexicoborderthreatascompanieswarnofeconomicfalloutidUSKCN1RE1PEfeedTypeRSS&feedNamepoliticsNews	Reuters	politicsNews	Trump steps back from Mexico border threat as companies warn of economic fallout	President Donald Trump took a step back on Tuesday from his threat to close the U.S. southern border to fight illegal immigration, as pressure mounted from companies worried that a shutdown would cause chaos to supply chains
https:www.foxnews.comsciencenasa-astronauts-scheduled-for-all-female-spacewalk-respond-to-outrage-over-spacesuit-availability	FOX		NASA astronauts scheduled for all-female spacewalk respond to outrage over spacesuit availability	The two astronauts who were supposed to perform the first all-female spacewalk have spoken out about the altered plans, saying it was just a matter of efficiency. 
https:www.foxnews.comusjoe-exotic-oklahoma-zookeeper-who-ran-for-governor-is-convicted-in-murder-for-hire-plot	FOX		'Joe Exotic,' Oklahoma zookeeper who ran for governor, is convicted in murder-for-hire plot	A zookeeper and former Libertarian candidate for governor of Oklahoma was convicted by a federal jury Tuesday of trying to arrange the murder of a Florida animal sanctuary founder who had criticized his treatment of animals
https:www.foxnews.comworldgun-makers-at-defense-fair-seek-opening-of-brazil-market	FOX		Gun makers at defense fair seek opening of Brazil market	Gun makers and military industry companies from all over the world gathered in Rio de Janeiro for Latin America's largest defense and security fair Tuesday, hoping to benefit from Brazil's new far-right administration and President Jair Bolsonaro's vow to loosen gun laws
https:www.foxnews.comworldcuba-releases-first-group-of-players-eligible-for-mlb	FOX		Cuba releases first group of players eligible for MLB	The Cuban Baseball Federation is releasing its first group of players able to sign contracts with major league franchises, meaning some players could be legally playing in the United States this year as part of an historic deal between Cuba and the major leagues
https:www.foxnews.comentertainmentsuspect-in-nipsey-hussle-shooting-death-arrested-police-say	FOX	entertainment	Suspect in Nipsey Hussle shooting death arrested, police say	The suspect wanted by California authorities in the shooting death of rapper Nipsey Hussle was arrested, officials said Tuesday.
httpswwwcnncomvideospolitics20190402jaredkushnerresponsewhitehousesecurityclearancewhistleblowersotctnvpxcnn	CNN	tics	Kushner breaks silence on White House security clearance 	Jared Kushner, one of President Trump's top advisers and son-in-law, speaks out after a whistleblower revealed the Trump administration pushed for security clearances for 25 individuals despite, what she calls, "serious disqualifying issues.
https:www.foxnews.comworldbritish-religious-activist-found-dead-in-peru	FOX		British religious activist found dead in Peru	A British religious activist who faced expulsion from Peru a decade ago for his work on behalf of indigenous communities has been found dead at a youth hostel he ran in the Amazon rain forest
httpswwwreuterscomarticleuscanadapoliticsexpulsioncanadianprimeministerexpelstwoexministersfromrulingpartycaucusamidscandalidUSKCN1RE2IYfeedTypeRSS&feedNametopNews	Reuters	topNews	Canadian prime minister expels two ex-ministers from ruling party caucus amid scandal	Canadian Prime Minister Justin Trudeau on Tuesday moved to sideline two former cabinet ministers at the center of a  political crisis, saying he could no longer trust them
httpswwwreuterscomarticleuspgeusprobationusjudgeorderspgetoholddividendstopayforeffortstoreducewildfirerisksidUSKCN1RE2ALfeedTypeRSS&feedNametopNews	Reuters	topNews	U.S. judge orders PG&E to hold dividends to pay for efforts to reduce wildfire risks	A U.S. judge said on Tuesday that PG&E Corp cannot resume dividends and must use the money to reduce wildfire risk in California, stopping short of more costly measures he proposed earlier this year
httpswwwreuterscomarticleusvenezuelapoliticscolombiathousandsofvenezuelansbreakbarricadescrosscolombiaborderidUSKCN1RE2J8feedTypeRSS&feedNametopNews	Reuters	topNews	Thousands of Venezuelans break barricades, cross Colombia border	Thousands of Venezuelans broke through barricades along the international border with Colombia on Tuesday, according to the migration office in Bogota, which warned Venezuelan President Nicolas Maduro that he would be held responsible for any problems that may occur
httpswwwreuterscomarticleususasaudinuclearpowersenateussenatorsseekdetailsonnuclearpowercooperationwithsaudiarabiaidUSKCN1RE230feedTypeRSS&feedNametopNews	Reuters	topNews	U.S. senators seek details on nuclear power cooperation with Saudi Arabia	U.S. senators from both parties on Tuesday asked Energy Secretary Rick Perry for details about recent approvals for companies to share nuclear energy information with Saudi Arabia, with the lawmakers expressing concern about possible development of atomic weapons
httpswwwreuterscomarticleuspeoplenipseyhusslesuspectinkillingofrappernipseyhusslearrestedinlosangelessuburbidUSKCN1RE0FDfeedTypeRSS&feedNametopNews	Reuters	topNews	Suspect in killing of rapper Nipsey Hussle arrested in Los Angeles suburb	The man suspected of shooting Grammy-nominated rapper Nipsey Hussle to death in a personal dispute was arrested in a Los Angeles suburb on Tuesday, one day after authorities publicly named him, police officials said
httpswwwreuterscomarticleususaimmigrationtrumpstepsbackfrommexicoborderthreatascompanieswarnofeconomicfalloutidUSKCN1RE1PEfeedTypeRSS&feedNametopNews	Reuters	topNews	Trump steps back from Mexico border threat as companies warn of economic fallout	President Donald Trump took a step back on Tuesday from his threat to close the U.S. southern border to fight illegal immigration, as pressure mounted from companies worried that a shutdown would cause chaos to supply chains
httpswwwreuterscomarticleususaautossalesusmarchandquarteroneautosalesdropinweakstartto2019idUSKCN1RE1ESfeedTypeRSS&feedNametopNews	Reuters	topNews	U.S. March and quarter one auto sales drop in weak start to 2019	Major automakers on Tuesday reported weak U.S. sales for March and the first quarter, citing a rough start to the year, but said a robust economy and strong labor market should encourage consumers to buy more vehicles as 2019 rolls on
httpswwwreuterscomarticleususastockswallstreettreadswaterafterrallywalgreensslumpsonprofitwarningidUSKCN1RE14GfeedTypeRSS&feedNametopNews	Reuters	topNews	Wall Street treads water after rally, Walgreens slumps on profit warning	The benchmark S&P 500 stock index paused on Tuesday, taking a breather from Monday's strong quarterly kickoff as a decline in shares of Walgreens Boots Alliance Inc weighed and economic data did little to ease growth concerns
httpswwwreuterscomarticleusalgeriaprotestsalgerianleaderbouteflikaquitsaftermassprotestsidUSKCN1RE1CHfeedTypeRSS&feedNametopNews	Reuters	topNews	Algerian leader Bouteflika quits after mass protests	Algeria's ailing President Abdelaziz Bouteflika resigned on Tuesday, succumbing to six weeks of largely peaceful mass protests driven by youth and pressure from the powerful army against his 20-year rule
httpswwwreuterscomarticleusalgeriaprotestsfrancefrancesaysconfidentalgeriasdemocratictransitioncancontinueidUSKCN1RE2IIfeedTypeRSS&feedNametopNews	Reuters	topNews	France says confident Algeria's democratic transition can continue	France's foreign minister said he was confident Algerians would continue their democratic transition in a "calm and responsible" way after President Abdelaziz Bouteflika announced his resignation on Tuesday
httpswwwreuterscomarticleususatrumpintruderchinesewomanarrestedbysecretserviceattrumpsmaralagoidUSKCN1RE2HWfeedTypeRSS&feedNametopNews	Reuters	topNews	Chinese woman arrested by Secret Service at Trump's Mar-a-Lago	A Chinese woman who passed security checkpoints at President Donald Trump's Mar-a-Lago resort in Florida carrying a thumb drive coded with "malicious" software was arrested on Saturday for entering a restricted property and making false statements to officials, according to a court filing
httpswwwreuterscomarticleuschicagomayorchicagovotestochoosebetweentwoblackwomenformayoridUSKCN1RE124feedTypeRSS&feedNametopNews	Reuters	topNews	Chicago votes to choose between two black women for mayor	Chicago voters went to the polls on Tuesday to choose between two African-American women running for mayor, with the winner of the historic vote inheriting a city steeped in violent crime and wracked by fiscal woes
httpswwwreuterscomarticleususatrumprussiasubpoenaexplainerexplainercandemocraticsubpoenasforcethereleaseofmuellerstrumprussiareportidUSKCN1RE2GWfeedTypeRSS&feedNametopNews	Reuters	topNews	Explainer: Can Democratic subpoenas force the release of Mueller's Trump-Russia report?	Democrats in the House of Representatives are gearing up to issue subpoenas to try to obtain Special Counsel Robert Mueller's full report on Russia's role in the 2016 U.S. election and President Donald Trump's actions related to the inquiry
httpswwwreuterscomarticleususaimmigrationmexicomexicosaysusbordertrucktrafficisslowerdoesntseeshutdownidUSKCN1RE2GQfeedTypeRSS&feedNametopNews	Reuters	topNews	Mexico says U.S. border truck traffic is slower, doesn't see shutdown	Mexico's Foreign Minister Marcelo Ebrard said on Tuesday that commercial traffic at the U.S.-Mexico border had slowed at several crossings due to the transfer of U.S. border agents to immigration duties
httpswwwreuterscomarticleusbritaineumaygamblesontalkswithlabourtounlockbrexitenragingherownpartyidUSKCN1RE0JBfeedTypeRSS&feedNametopNews	Reuters	topNews	May gambles on talks with Labour to unlock Brexit, enraging her own party	Prime Minister Theresa May said on Tuesday she would seek another Brexit delay to agree an EU divorce deal with the opposition Labour leader, a last-ditch gambit to break an impasse over Britain's departure that enraged many in her party
httpswwwreuterscomarticleusbritaineudupnorthernirelanddupwaryofbritishpmsnewbrexitstrategyidUSKCN1RE2GEfeedTypeRSS&feedNametopNews	Reuters	topNews	Northern Ireland DUP wary of British PM's new Brexit strategy	It remains to be seen whether British Prime Minister Theresa May can successfully agree a EU divorce deal with opponents in parliament whom she has demonized for years, the Northern Irish party propping up her government said on Tuesday
httpswwwreuterscomarticleusalgeriaprotestscelebrationsalgerianscelebratedepartureofbouteflikaidUSKCN1RE2CFfeedTypeRSS&feedNametopNews	Reuters	topNews	Algerians celebrate departure of Bouteflika	Hundreds of Algerians took to the streets of the capital late on Tuesday to celebrate the departure of President Abdelaziz Bouteflika after 20 years of power, residents said
httpswwwreuterscomarticleususatrumpsubpoenasdemocratledhousepanelsubpoenasexwhitehousesecuritychiefinsecurityclearanceprobeidUSKCN1RE26KfeedTypeRSS&feedNametopNews	Reuters	topNews	Democrat-led House panel subpoenas ex-White House security chief in security clearance probe	A Democratic-led congressional committee voted on Tuesday to subpoena a former White House security clearance chief over whistleblower allegations that the Trump administration inappropriately reversed career officials' decisions to deny security clearances to some of the president's advisers
httpswwwreuterscomarticleususapoliticsnorthcarolinanorthcarolinarepublicanpartychairmanchargedinbriberycaseidUSKCN1RE1UJfeedTypeRSS&feedNametopNews	Reuters	topNews	North Carolina Republican Party chairman charged in bribery case	The U.S. Justice Department said on Tuesday it had charged the chairman of the North Carolina Republican Party, Robert "Robin" Hayes, and a major political donor in a corruption scheme that targeted a state official
httpswwwreuterscomarticleuswynnresortsmassachusettsmassachusettssayswynnresortsexecutivesconcealedsexualmisconductaccusationsinvolvingstevewynnidUSKCN1RE1HCfeedTypeRSS&feedNametopNews	Reuters	topNews	Massachusetts says Wynn Resorts executives concealed sexual misconduct accusations involving Steve Wynn	Massachusetts gaming regulators on Tuesday released an investigative report concluding that former executives of Wynn Resorts Ltd concealed sexual misconduct allegations against the casino operator's billionaire founder, Steve Wynn
httpswwwreuterscomarticleuspeoplenipseyhusslesuspectinkillingofrappernipseyhusslearrestedinlosangelessuburbidUSKCN1RE0FDfeedTypeRSS&feedNamedomesticNews	Reuters	domesticNews	Suspect in killing of rapper Nipsey Hussle arrested in Los Angeles suburb	The man suspected of shooting Grammy-nominated rapper Nipsey Hussle to death in a personal dispute was arrested in a Los Angeles suburb on Tuesday, one day after authorities publicly named him, police officials said
httpswwwreuterscomarticleuscanadapoliticsexpulsioncanadianprimeministerexpelstwoexministersfromrulingpartycaucusamidscandalidUSKCN1RE2IYfeedTypeRSS&feedNameworldNews	Reuters	worldNews	Canadian prime minister expels two ex-ministers from ruling party caucus amid scandal	Canadian Prime Minister Justin Trudeau on Tuesday moved to sideline two former cabinet ministers at the center of a  political crisis, saying he could no longer trust them
httpswwwreuterscomarticleuspgeusprobationusjudgeorderspgetoholddividendstopayforeffortstoreducewildfirerisksidUSKCN1RE2ALfeedTypeRSS&feedNamebusinessNews	Reuters	businessNews	U.S. judge orders PG&E to hold dividends to pay for efforts to reduce wildfire risks	A U.S. judge said on Tuesday that PG&E Corp cannot resume dividends and must use the money to reduce wildfire risk in California, stopping short of more costly measures he proposed earlier this year
httpswwwreuterscomarticleusatrumpsectrumptonominateformersecstaffmembertobecommissioneridUSW1N21902YfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	Trump to nominate former SEC staff member to be commissioner	President Donald Trump plans
to nominate Allison Herren Lee, who served as a staff member of
the U.S. Securities and Exchange Commission until last year, to
be a commissioner of the agency, the White House said on
Tuesday.
(Reporting by Eric Beech; Editing by Mohammad Zargham
httpswwwreuterscomarticlepgeusprobationupdate3usjudgeorderspgetoholddividendstopayforeffortstoreducewildfirerisksidUSL1N21K1CFfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	UPDATE 3-U.S. judge orders PG&E to hold dividends to pay for efforts to reduce wildfire risks	A U.S. judge said on
Tuesday that PG&E Corp may not resume paying dividends
and must use the money to fund its plan for cutting down trees
to reduce the risk of wildfires in California, stopping short of
more costly measures he proposed earlier this year
httpswwwreuterscomarticlecanadapoliticscanadianprimeministerexpelstwoexministersfromrulingpartycaucusamidscandalidUSL1N21K1T5feedTypeRSS&feedNamecompanyNews	Reuters	companyNews	Canadian prime minister expels two ex-ministers from ruling party caucus amid scandal	Canadian Prime Minister Justin
Trudeau on Tuesday moved to sideline two former cabinet
ministers at the center of a  political crisis, saying he could
no longer trust them
httpswwwreuterscomarticlefccinmatemergerupdate1inmatecallingservicescompaniesdropmergerbidafterusregulatoryoppositionidUSL1N21K1R0feedTypeRSS&feedNamecompanyNews	Reuters	companyNews	UPDATE 1-Inmate calling services companies drop merger bid after U.S. regulatory opposition	Two inmate calling service
companies agreed to drop a merger bid after U.S. regulatory
staff had recommended blocking the deal because of significant
competitive concerns, the Federal Communications Commission said
on Tuesday
httpswwwreuterscomarticlequalcommintelupdate2qualcommfinancechieftodepartforrivalintelidUSL1N21K1S4feedTypeRSS&feedNamecompanyNews	Reuters	companyNews	UPDATE 2-Qualcomm finance chief to depart for rival Intel	Qualcomm Inc's chief financial
officer, George Davis, plans to depart the company, Qualcomm
said on Tuesday, and a person familiar with the situation said
Davis planned to join rival Intel Corp
httpswwwreuterscomarticleusaimmigrationupdate6trumpstepsbackfrommexicoborderthreatascompanieswarnofeconomicfalloutidUSL1N21K0Q8feedTypeRSS&feedNamecompanyNews	Reuters	companyNews	UPDATE 6-Trump steps back from Mexico border threat as companies warn of economic fallout	President Donald Trump took
a step back on Tuesday from his threat to close the U.S.
southern border to fight illegal immigration, amid pressure from
companies worried that a shutdown would cause chaos to supply
chains
httpswwwreuterscomarticlepgeusbankruptcyceoupdate1pgetonametvasbilljohnsonasceosourceidUSL1N21K1SZfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	UPDATE 1-PG&E to name TVA's Bill Johnson as CEO -source	PG&E Corp is expected
to name Bill Johnson as chief executive of the bankrupt
California energy company facing $30 billion in wildfire
liabilities, as soon as Wednesday, a source familiar with the
private negotiations said on Tuesday
httpswwwreuterscomarticleusaturkeydefenseupdate3usexpectstoresolvespatwithturkeyoverpurchaseofrussianairdefensesidUSL1N21K0NWfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	UPDATE 3-U.S. expects to resolve spat with Turkey over purchase of Russian air defenses	Acting U.S. Defense
Secretary Patrick Shanahan on Tuesday said he expected to
resolve a dispute with Turkey over its planned purchase of
Russia's S-400 air defense system, a day after the Pentagon
halted delivery of equipment related to F-35 fighter jets to
Ankara
httpswwwreuterscomarticleusaautossalesupdate4usmarchandq1autosalesdropinweakstartto2019idUSL3N21K36DfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	UPDATE 4-U.S. March and Q1 auto sales drop in weak start to 2019	Major automakers on Tuesday reported
weak U.S. sales for March and the first quarter, citing a rough
start to the year, but said a robust economy and strong labor
market should encourage consumers to buy more vehicles as 2019
rolls on
httpswwwreuterscomarticlemoneyretirementhealthcareyourmoneywhatisthescariestretirementhealthcarenumberidUSL1N21K0WEfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	YOUR MONEY-What is the scariest retirement healthcare number?	A typical couple could
potentially spend $285,000 on out-of-pocket healthcare costs in
retirement
https:www.usatoday.comstorynews20190402avengers-endgame-aaf-nipsey-hussle-donald-trump-tuesdays-news3341639002	USAToday	newstopstories	A stampede. A stabbing. A suspect caught.	From Nipsey Hussle&apos;s death to 128,000 kids losing insurance, here&apos;s Tuesday&apos;s top news
https:www.usatoday.comstorysportsnfl20190402jaguars-sign-rb-cunningham-re-sign-oft-injured-ot-wells39291003	USAToday	newstopstories	Jaguars sign RB Cunningham, re-sign oft-injured OT Wells	Free agent running back Benny Cunningham and offensive tackle Josh Wells have signed with the Jacksonville Jaguars for dept
https:www.usatoday.comstorysportsncaab20190402nebraska-vows-its-all-in-on-basketball-with-hoiberg-hire39291001	USAToday	newstopstories	Nebraska vows it&apos;s &apos;all in on basketball&apos; with Hoiberg hire	Nebraska shows it&apos;s &apos;all in on basketball&apos; with hiring of Fred Hoiberg as coac
httpswwwcnncom20190402techgooglefullbenefitstempcontractworkersindexhtml	CNN	tech	Google's temporary workforce will start getting full benefits	Google said on Tuesday it will require temporary and contracted workers receive full benefits from companies it works with
https:www.usatoday.comstorynewspolitics20190402puerto-rico-aid-president-trump-misleads-hurricane-maria-response3347041002	USAToday	topstories	Fact check: President Trump misleads on disaster aid to Puerto Rico after Hurricane Maria	President Trump is also wrong to say Puerto Rico got &ldquo;more money than has ever been gotten for a hurricane before.&rdquo; Here's the truth on disaster aid
https:www.usatoday.comstorylifepeople20190402michelle-williams-felt-paralyzed-over-mark-wahlberg-pay-gap-news3345072002	USAToday	newstopstories	Michelle Williams felt &apos;paralyzed&apos; after learning of pay gap between her and co-star Mark Wahlberg	After USA TODAY broke the news that Mark Wahlberg made much more than co-star Michelle Williams, she didn&apos;t think Hollywood would ever fix the pay gap
https:www.usatoday.comstorysportshockey20190402national-womens-hockey-league-canada-expansion-montreal-torono3347082002	USAToday	newstopstories	National Women&rsquo;s Hockey League says it will expand into Canada	The National Women&rsquo;s Hockey League is moving swiftly to expand to Toronto and Montreal after the demise of its Canadian-based rival
https:www.usatoday.comstorysportssoccer20190402fc-cincinnatis-fanendo-adi-charged-with-impaired-driving39291025	USAToday	newstopstories	FC Cincinnati&apos;s Fanendo Adi charged with impaired driving	FC Cincinnati forward Fanendo Adi suspended while MLS investigates his citations for speeding and impaired drivin
httpswwwreuterscomarticleusnewzealandsecurityarmedpolicedeployedinwestaucklandafterreportofpossiblegunshotidUSKCN1RE2M7feedTypeRSS&feedNameworldNews	Reuters	worldNews	Armed police deployed in West Auckland after report of possible gunshot	New Zealand police deployed specialist armed officers to a suburb in West Auckland on Wednesday morning after responding to reports that a shot may have been fired
https:www.foxnews.comus8-foot-alligator-turns-up-in-florida-residential-area-police-say	FOX		8-foot alligator turns up in Florida residential area, police say	An 8-foot-long alligator was discovered strolling in a Florida neighborhood over the weekend, police said
https:www.foxnews.comusstrong-quake-hits-alaskas-remote-aleutians	FOX		Strong quake hits Alaska's remote Aleutians	A strong earthquake has struck a remote section of Alaska's western Aleutian Islands, but seismologists say it didn't generate a tsunami
https:www.usatoday.comstorysportsncaab20190402culver-mooney-take-different-paths-to-tech-and-final-four39290983	USAToday	newstopstories	Culver, Mooney take different paths to Tech and Final Four	Guards Culver, Matt Mooney took drastically different paths to Texas Tech and the NCAA Final Fou
https:www.usatoday.comstorysportsgolf20190402rickie-fowler-likes-competing-the-week-before-majors-heres-why39289661	USAToday	newstopstories	Rickie Fowler is at Texas Open because he likes competing the week before majors	Most top golfers rest the week before a major, but Rickie Fowler is not most golfers, so he&apos;s the highest-ranking player in the Valero Texas Open
https:www.usatoday.comstoryopinion20190402opioid-use-methadone-buprenorphine-naltrexone-more-save-lives-editorials-debates3331533002	USAToday	newstopstories	These medications can reduce opioid deaths. Why aren&apos;t they being used more?	Of the residential treatment programs in the USA, only 36% offer any medications, and only 6% offer  methadone, buprenorphine and naltrexone: Our vie
https:www.foxnews.comustwo-penn-state-frat-brothers-sentenced-to-prison-in-pledges-death	FOX		Two Penn State frat brothers sentenced to prison in pledge's death	Two Penn State fraternity members were sentenced Tuesday after pleading guilty to charges related to the 2017 hazing death of Beta Theta Pi pledge Tim Piazza
httpswwwcnncom20190402politicstrumpfederalreservepowellstuckindexhtml	CNN	politics	Wall Street Journal: Trump told Fed chair 'I'm stuck with you'	President Donald Trump hasn't stopped railing against Jerome Powell, his Federal Reserve chairman, for holding back the US economy
httpswwwcnncom20190402politicspittsburghcitycouncilassaultweaponstreeoflifeindexhtml	CNN	politics	Pittsburgh city council votes to restrict assault weapons months after Tree of Life synagogue massacre	The Pittsburgh City Council voted Tuesday to restrict assault weapons months after 11 people were shot and killed with an assault rifle and other guns at Pittsburgh's Tree of Life synagogue
httpswwwcnncom20131016healthcholerafastfactsindexhtml	CNN	health	Cholera Fast Facts	Read CNN's Fast Facts on cholera, an acute diarrheal disease which kills thousands of people worldwide each year
httpswwwcnncom20190402usohioteenarrestedswattingindexhtml	CNN	us	Teen faces 73 charges linked to 'swatting'	An Ohio teen has been arrested in connection with a series of prank calls to police in upstate New York and across the country, authorities said
https:www.usatoday.comstorynewspolitics20190402president-trump-false-claims-father-born-germany3346343002	USAToday	newstopstories	Trump, again, falsely says his father is from Germany. Fred Trump was born in New York	President Donald Trump on Tuesday falsely stated his father was born in Germany&mdash; the fourth&nbsp;time&nbsp;the president has&nbsp;made&nbsp;such a claim&nbsp;in less than a year
httpswwwreuterscomarticlechinasinopectradingrptchinassinopecdialsbackoilpurchasestrategyafterrecordq4losssourcesidUSL3N21K20DfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	RPT-China's Sinopec dials back oil-purchase strategy after record Q4 loss -sources	* Oil-purchase strategy blamed for record Q4 loss of $700
ml
httpswwwreuterscomarticlefilmtheatersnetflixnetflixloomslargeastheaterownersassessindustryfutureidUSL1N21K1KZfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	Netflix looms large as theater owners assess industry future	As movie theater owners
converge on Las Vegas for their annual convention, one topic
that keeps coming up is how they contend with a company that has
resisted their traditional business model: Netflix Inc
https:www.usatoday.comstorysportsnba20190402new-artest-documentary-shows-extensive-palace-brawl-footage39291141	USAToday	newstopstories	New Artest documentary shows extensive Palace brawl footage	New documentary about Ron Artest includes extensive retrospective about brawl the former NBA star triggered at game in Detroi
httpswwwreuterscomarticleussaudihouthidronessaudiledcoalitionsaysitinterceptstwodroneslaunchedbyhouthisspaidUSKCN1RE2MLfeedTypeRSS&feedNameworldNews	Reuters	worldNews	Saudi-led coalition says it intercepts two drones launched by Houthis: SPA	The Saudi-led coalition intercepted two drones launched by the Iranian-aligned Houthi movement towards the city of Khamis Mushait in Saudi Arabia, Saudi press agency SPA said on Wednesday
httpswwwreuterscomarticleusfilmtheatersnetflixnetflixloomslargeastheaterownersassessindustryfutureidUSKCN1RE2MHfeedTypeRSS&feedNamebusinessNews	Reuters	businessNews	Netflix looms large as theater owners assess industry future	As movie theater owners converge on Las Vegas for their annual convention, one topic that keeps coming up is how they contend with a company that has resisted their traditional business model: Netflix Inc
httpswwwreuterscomarticleusfilmtheatersnetflixnetflixloomslargeastheaterownersassessindustryfutureidUSKCN1RE2MHfeedTypeRSS&feedNametechnologyNews	Reuters	technologyNews	Netflix looms large as theater owners assess industry future	As movie theater owners converge on Las Vegas for their annual convention, one topic that keeps coming up is how they contend with a company that has resisted their traditional business model: Netflix Inc
https:www.usatoday.comvideosnewsnation2019040261-year-old-carries-baby-her-son-his-husband3347152002	USAToday	topstories	61-year-old carries baby for her son, his husband	A 61-year-old Nebraska woman who served as a surrogate mother for her son and his husband has given birth to a baby girl. (April 2
https:www.usatoday.comstorylife20190402jussie-smollett-judge-considers-media-request-unseal-file3347182002	USAToday	newstopstories	Jussie Smollett: Judge considers media request to unseal file, says decision will be weeks	A judge said Tuesday that it will be several weeks before he decides whether to make public the court file in the Jussie Smollett case
https:www.usatoday.comstorysportsmlb20190402daniel-murphy-likely-to-be-sidelined-for-at-least-a-month39291147	USAToday	newstopstories	Daniel Murphy likely to be sidelined for at least a month	Rockies first baseman Daniel Murphy probably will be sidelined for at least a month, according to Colorado manager Bud Blac
httpswwwreuterscomarticleuspennsylvaniagunspittsburghvotestorestrictassaultweaponschallengelikelyidUSKCN1RE2MBfeedTypeRSS&feedNamedomesticNews	Reuters	domesticNews	Pittsburgh votes to restrict 'assault weapons,' challenge likely	Pittsburgh's city council on Tuesday approved restrictions on the use of some "assault weapons" and ammunition, passing bills introduced following a 2018 synagogue shooting, in a move gun-rights activists vowed to challenge
httpswwwreuterscomarticlefilmavengersendgameavengersendgameticketscrushrecordsgoingfor500onebayidUSL1N21K1T9feedTypeRSS&feedNamecompanyNews	Reuters	companyNews	'Avengers: Endgame' tickets crush records, going for $500 on eBay	Advance ticket sales for
Marvel superhero movie "Avengers: Endgame" on Tuesday surpassed
the last two "Star Wars" films, and some appeared on resale
platforms with asking prices of up to $500 each
httpswwwreuterscomarticlequalcommintelupdate3qualcommfinancechiefdepartsforrivalintelidUSL1N21K1S4feedTypeRSS&feedNamecompanyNews	Reuters	companyNews	UPDATE 3-Qualcomm finance chief departs for rival Intel	Qualcomm Inc's chief financial
officer, George Davis, has left the company to become finance
chief at rival Intel Corp, the two companies said on
Tuesday
httpswwwreuterscomarticleusmalaysiapoliticsnajibcourtmalaysianexpmnajibduetogoontrialover1mdblinkedgraftidUSKCN1RE2MVfeedTypeRSS&feedNameworldNews	Reuters	worldNews	Malaysian ex-PM Najib due to go on trial over 1MDB-linked graft	Ten years to the day after he was sworn in, disgraced former Malaysian Prime Minister Najib Razak is expected to go on trial on Wednesday suspected of corruption linked to a multibillion-dollar scandal that brought down his government
httpswwwreuterscomarticleusiransanctionsusawaiversthreecountriescutiranoilimportstozerousenvoyidUSKCN1RE298feedTypeRSS&feedNameworldNews	Reuters	worldNews	Three countries cut Iran oil imports to zero: U.S. envoy	Three of eight countries granted waivers by Washington to import oil from Iran have now cut the imports to zero, a U.S. official said on Tuesday, adding that improved global oil market conditions would help reduce Iranian crude exports further
httpswwwreuterscomarticleusqualcommintelqualcommfinancechiefdepartsforrivalintelidUSKCN1RE2I9feedTypeRSS&feedNametechnologyNews	Reuters	technologyNews	Qualcomm finance chief departs for rival Intel	Qualcomm Inc's chief financial officer, George Davis, has left the company to become finance chief at rival Intel Corp, the two companies said on Tuesday
httpswwwcnncom20190402politicsmorganortagusstatedepartmentspokespersontrumpcriticismindexhtml	CNN	politics	She blasted Trump as 'disgusting' in 2016. Now she may join his administration.	Former Fox News contributor Morgan Ortagus, the expected pick to become the next State Department spokesperson, repeatedly criticized President Donald Trump during the 2016 Republican presidential primary, a CNN review found
https:www.usatoday.comvideosnewsnation20190402pompeo-cites-unparalleled-us-efforts-captives3347250002	USAToday	topstories	Pompeo cites &apos;unparalleled&apos; US efforts on captives	Secretary of State Mike Pompeo told families of U.S. citizens being held abroad that Washington is doing everything it can to gain their safe release and warned against paying ransom for hostages. (April 2
httpswwwreuterscomarticleusbrazilcorruptionbrazilexpresidenttemerindictedonchargesinvolvingnuclearplantbribesidUSKCN1RE2NZfeedTypeRSS&feedNameworldNews	Reuters	worldNews	Brazil ex-President Temer indicted on charges involving nuclear plant bribes	Former Brazilian President Michel Temer was indicted on Tuesday on corruption charges brought by prosecutors who said he took part in a bribery scheme related to the Angra 3 nuclear power plant complex on the coast near Rio de Janeiro
